ID_Equipo,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Frecuencia de mantenimiento correctivo,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Mes,Horas_Operativas_mean,Tipo_Equipo,Potencia_kW,Horas_Recomendadas_Revision,Año_O,Mes_O,Día_O,Horas_Desde_Preventivo
443,0,3089.79,28,10,123.55,1.17,45425.0,9,37403.5,2,4693.0,6355,2020,10,21,3337.0
221,0,7668.93,26,13,131.39,3.38,20957.0,9,37576.66666666666,3,4406.0,1237,2020,10,21,3336.0
218,1,2774.19,17,7,101.06,2.54,21366.0,9,30834.5,3,3839.0,1771,2020,10,21,1771.0
143,1,6127.27,6,11,53.92,4.76,89150.0,9,89150.0,2,3856.0,2642,2020,10,21,2642.0
195,0,8883.02,11,7,55.79,1.7,47381.0,10,59964.0,3,540.0,8951,2020,10,21,2641.0
414,1,9986.89,39,7,50.49,3.63,73031.0,9,84875.0,2,1220.0,6441,2020,10,21,6441.0
416,1,1967.96,9,13,109.14,2.22,24182.0,9,47423.5,1,1900.0,9643,2020,10,21,9643.0
266,1,892.68,30,11,64.17,2.43,25820.0,8,25820.0,1,2363.0,5881,2020,10,21,5881.0
209,1,8538.42,30,14,98.62,4.54,7880.0,9,7880.0,1,2372.0,5027,2020,10,21,5027.0
96,0,3268.51,25,13,81.53,4.45,15698.0,9,26796.666666666668,3,4004.0,1119,2020,10,21,5026.0
19,1,6438.22,35,9,67.59,4.2,2844.0,9,2844.0,3,2175.0,828,2020,10,21,828.0
8,0,458.93,25,10,91.08,3.03,53717.0,9,31094.5,2,3607.0,3554,2020,10,21,827.0
181,1,2541.02,18,7,123.26,0.67,52035.0,9,79054.0,3,2769.0,8223,2020,10,21,8223.0
87,0,9491.51,46,12,85.44,4.01,20018.0,8,32308.0,2,1407.0,6355,2020,10,21,8222.0
419,1,7570.93,8,8,51.02,3.99,86220.0,9,86220.0,2,2089.0,8444,2020,10,21,8444.0
341,0,2946.48,28,13,56.35,4.71,91317.0,9,62334.0,2,260.0,7954,2020,10,21,8443.0
49,1,5830.41,31,14,62.2,3.74,14328.0,9,47764.75,1,269.0,7647,2020,10,21,7647.0
54,0,5571.15,23,12,84.73,2.13,57524.0,9,57524.0,2,4597.0,3659,2020,10,21,7646.0
378,1,8266.19,6,11,146.33,0.72,33633.0,9,34551.25,0,4944.0,8389,2020,10,22,8389.0
393,0,9248.53,35,13,119.07,0.53,70578.0,9,40526.5,0,2157.0,9328,2020,10,22,8388.0
194,0,1337.17,10,12,149.23,3.61,69764.0,9,69764.0,2,4898.0,7838,2020,10,22,8387.0
444,0,4503.68,24,6,73.22,2.29,13557.0,9,28413.0,0,7938.125,6451,2020,10,22,8386.0
209,0,9817.21,26,14,98.62,4.54,7880.0,9,7880.0,1,2372.0,5027,2020,10,22,8385.0
477,0,2153.85,32,9,56.58,3.44,9010.0,9,40725.0,1,2625.0,4602,2020,10,22,8384.0
175,0,3001.4,44,10,80.91,3.56,82506.0,9,76100.0,2,3261.0,3846,2020,10,22,8383.0
232,0,3603.8,41,14,92.84,3.85,81213.0,9,81213.0,0,2576.0,5610,2020,10,22,8382.0
164,1,6479.91,7,8,74.38,4.34,87920.0,9,87920.0,3,3050.0,7955,2020,10,22,7955.0
442,1,1309.04,47,8,122.9,4.65,45770.0,9,45770.0,3,4802.0,1402,2020,10,22,1402.0
99,1,3212.7,31,9,129.17,4.94,29236.0,9,29236.0,0,4669.0,3477,2020,10,22,3477.0
114,1,9785.07,32,12,108.43,4.23,4396.0,10,16637.5,0,2979.0,4628,2020,10,22,4628.0
375,0,8127.93,43,13,111.36,4.44,66136.0,10,45608.5,0,4748.0,4649,2020,10,22,4627.0
31,1,5392.0,31,9,128.06,0.41,32417.0,10,45055.5,1,3148.0,4496,2020,10,22,4496.0
333,0,1439.0,28,12,60.91,0.87,59345.0,9,59345.0,0,3400.0,2557,2020,10,22,4495.0
148,1,9115.68,6,11,132.36,4.41,22737.0,8,22737.0,1,2931.0,509,2020,10,22,509.0
461,0,4362.05,19,9,135.42,4.34,48320.0,9,48320.0,1,1058.0,9116,2020,10,22,508.0
375,0,9439.63,28,13,111.36,4.44,66136.0,10,45608.5,0,4748.0,4649,2020,10,22,507.0
102,1,5554.62,27,11,146.61,2.99,76894.0,9,77038.75,0,3278.0,3135,2020,10,22,3135.0
25,0,8598.24,6,16,140.12,0.75,93637.0,10,68953.5,1,4854.0,2005,2020,10,22,3134.0
224,0,5612.85,38,12,79.7,4.08,10637.0,9,47549.66666666666,0,3513.0,8895,2020,10,22,3133.0
193,1,5416.28,30,10,56.29,4.41,8913.0,9,28661.0,2,1083.0,2944,2020,10,22,2944.0
116,1,7944.55,42,9,96.38,4.26,83058.0,10,85979.0,1,731.0,3490,2020,10,22,3490.0
280,0,4910.63,23,11,128.02,2.82,60768.0,8,67312.0,3,2539.0,9026,2020,10,23,3489.0
361,1,8848.16,31,9,140.89,4.4,77267.0,9,60980.5,2,3028.0,8369,2020,10,23,8369.0
281,1,9665.17,19,10,138.7,3.18,73394.0,9,58515.5,1,529.0,7127,2020,10,23,7127.0
303,0,8700.39,30,9,62.6,0.18,24055.0,9,61338.5,0,3407.0,5079,2020,10,23,7126.0
175,1,5908.84,36,10,80.91,3.56,82506.0,9,76100.0,2,3261.0,3846,2020,10,23,3846.0
266,0,9806.5,36,11,64.17,2.43,25820.0,8,25820.0,1,2363.0,5881,2020,10,23,3845.0
80,1,7434.42,31,5,109.37,0.75,13384.0,9,13384.0,0,4430.0,2723,2020,10,23,2723.0
393,0,8372.74,38,13,119.07,0.53,70578.0,9,40526.5,0,2157.0,9328,2020,10,23,2722.0
285,0,5284.32,37,12,144.1,4.24,33024.0,9,33024.0,0,756.0,8274,2020,10,23,2721.0
408,0,6648.89,38,11,85.55,3.2,5588.0,9,42372.25,2,7938.125,9680,2020,10,23,2720.0
79,1,190.82,22,6,55.73,0.58,95990.0,9,95990.0,1,2029.0,3557,2020,10,23,3557.0
274,1,8230.55,38,12,80.28,0.24,36167.0,10,36167.0,2,2600.0,2830,2020,10,23,2830.0
159,0,7083.08,41,10,132.93,1.58,99971.0,9,75740.0,0,521.0,7978,2020,10,23,2829.0
497,0,3394.65,27,13,112.15,7.595,64020.0,9,64020.0,0,3296.0,8256,2020,10,23,2828.0
156,0,7130.56,32,12,129.71,3.73,35427.0,9,35427.0,0,1568.0,6806,2020,10,23,2827.0
172,0,4741.98,35,15,103.19,1.44,25106.0,9,25106.0,0,4929.0,5941,2020,10,23,2826.0
428,0,8050.73,44,8,101.59,0.46,76877.0,9,83086.5,1,2895.0,3266,2020,10,23,2825.0
363,0,4112.16,19,14,98.14,3.23,4204.0,10,7114.0,2,163.0,1073,2020,10,23,2824.0
387,1,1916.45,32,11,144.11,2.25,17276.0,10,17276.0,0,1909.0,3043,2020,10,23,3043.0
338,0,8207.21,18,14,147.08,0.46,65366.0,9,34246.0,1,2532.0,7947,2020,10,23,3042.0
361,1,2689.73,10,9,140.89,4.4,77267.0,9,60980.5,2,3028.0,8369,2020,10,23,8369.0
231,0,9678.29,46,9,136.89,1.55,95373.0,9,57388.66666666666,2,4749.0,6273,2020,10,23,8368.0
114,0,8322.55,25,12,108.43,4.23,4396.0,10,16637.5,0,2979.0,4628,2020,10,23,8367.0
387,1,3528.85,2,11,144.11,2.25,17276.0,10,17276.0,0,1909.0,3043,2020,10,23,3043.0
364,1,7307.17,9,14,80.58,1.01,25999.0,9,25999.0,1,4786.0,3780,2020,10,24,3780.0
147,0,1767.95,29,7,117.07,7.595,2211.0,9,14428.0,3,4868.0,9440,2020,10,24,3779.0
339,0,4461.83,46,15,55.93,0.21,45477.0,9,45477.0,1,694.0,2478,2020,10,24,3778.0
424,0,160.2,31,11,90.49,0.39,98768.0,9,72056.0,2,1380.0,4385,2020,10,24,3777.0
21,0,8587.06,46,13,147.29,0.7,11573.0,9,11573.0,3,755.0,2921,2020,10,24,3776.0
209,1,741.51,38,14,98.62,4.54,7880.0,9,7880.0,1,2372.0,5027,2020,10,24,5027.0
11,0,3794.75,23,11,58.96,0.89,29670.0,9,59635.5,3,2374.0,2922,2020,10,24,5026.0
9,1,2908.57,4,11,100.44,2.6,85986.0,9,88332.5,1,3960.0,9489,2020,10,24,9489.0
419,1,4407.19,29,8,51.02,3.99,86220.0,9,86220.0,2,2089.0,8444,2020,10,24,8444.0
102,0,7543.69,28,11,146.61,2.99,76894.0,9,77038.75,0,3278.0,3135,2020,10,24,8443.0
24,0,1014.87,46,12,141.48,2.36,75976.0,10,82001.0,3,4482.0,6699,2020,10,24,8442.0
70,1,2355.38,22,9,51.72,3.82,35025.0,9,35025.0,0,4078.0,4324,2020,10,24,4324.0
320,1,6237.92,12,9,78.27,4.68,27878.0,9,27878.0,3,2864.0,6610,2020,10,24,6610.0
180,1,3512.83,39,14,131.0,4.67,43168.0,10,43168.0,3,3385.0,8754,2020,10,24,8754.0
395,0,6885.02,12,10,89.58,3.86,56112.0,9,56112.0,0,3778.0,7104,2020,10,24,8753.0
498,0,2455.03,33,10,74.12,1.79,90767.0,10,38798.0,1,4231.0,9047,2020,10,24,8752.0
321,1,1079.23,7,11,67.12,0.65,14404.0,9,14404.0,0,-100.0,5055,2020,10,24,5055.0
113,1,7120.49,20,9,124.18,0.1,21113.0,9,21113.0,0,216.0,5122,2020,10,24,5122.0
352,1,8776.23,12,9,201.495,4.87,97503.0,8,91805.5,3,2825.0,3079,2020,10,24,3079.0
225,1,8458.86,25,9,77.73,0.93,6802.0,9,44229.5,2,1484.0,1407,2020,10,24,1407.0
85,0,4813.32,13,5,107.04,2.75,4326.0,10,4326.0,2,3062.0,3315,2020,10,24,1406.0
415,0,9958.72,12,11,122.23,1.13,97118.0,10,97118.0,2,2000.0,7703,2020,10,24,1405.0
411,0,6419.79,40,12,113.66,3.64,93514.0,9,93514.0,3,613.0,3036,2020,10,24,1404.0
54,1,9526.44,37,12,84.73,2.13,57524.0,9,57524.0,2,4597.0,3659,2020,10,24,3659.0
204,0,3304.8,30,7,90.66,4.16,10182.0,9,24685.0,3,1853.0,4941,2020,10,25,3658.0
265,1,126.66,31,8,60.74,0.41,87463.0,9,72073.0,3,4783.0,5524,2020,10,25,5524.0
158,0,7269.66,31,9,107.97,1.31,27225.0,9,41892.8,1,4082.0,6958,2020,10,25,5523.0
76,0,7384.18,2,11,133.64,0.73,45364.0,10,50748.66666666666,0,3453.0,1807,2020,10,25,5522.0
368,1,4085.69,20,15,147.52,3.16,12344.0,10,29200.5,1,633.0,8203,2020,10,25,8203.0
255,1,6853.09,47,10,124.59,0.91,43337.0,9,43337.0,3,4850.0,1762,2020,10,25,1762.0
476,0,9532.93,20,14,83.36,0.18,53314.0,10,72377.5,0,1626.0,9660,2020,10,25,1761.0
472,1,2139.56,19,10,145.22,0.66,30281.0,9,28116.5,1,4234.0,8912,2020,10,25,8912.0
278,1,3347.03,3,15,116.53,3.25,23094.0,9,37574.0,3,3807.0,3178,2020,10,25,3178.0
356,0,7324.11,11,7,68.95,0.31,78600.0,9,47129.0,2,843.0,2684,2020,10,25,3177.0
217,1,7578.56,28,12,129.54,0.33,10199.0,8,10199.0,0,4783.0,5133,2020,10,25,5133.0
117,1,2848.04,5,6,121.59,4.59,42072.0,10,42072.0,2,2068.0,1824,2020,10,25,1824.0
56,0,596.05,25,11,123.88,2.15,37919.0,9,37919.0,2,3066.0,3578,2020,10,25,1823.0
81,1,3078.5,10,7,131.58,0.65,18631.0,9,18631.0,0,446.0,2659,2020,10,25,2659.0
448,0,5350.32,29,13,102.35,0.52,1376.0,9,32771.333333333336,1,3877.0,7529,2020,10,25,2658.0
57,1,3768.41,1,7,58.68,2.86,52347.0,10,28034.0,3,4585.0,6931,2020,10,25,6931.0
61,0,9009.69,28,7,108.27,2.67,53444.0,9,56317.0,0,2537.0,1190,2020,10,25,6930.0
192,0,4696.55,28,7,72.64,3.17,84032.0,9,84032.0,2,4782.0,2449,2020,10,25,6929.0
238,1,2399.93,13,9,105.32,4.86,65105.0,9,35473.6,1,1250.0,6496,2020,10,25,6496.0
467,0,9865.14,42,13,60.09,2.31,14058.0,9,14058.0,0,-100.0,5794,2020,10,25,6495.0
197,0,6824.72,37,14,87.55,0.62,64411.0,9,64411.0,0,281.0,4236,2020,10,25,6494.0
67,1,6634.45,7,12,66.51,4.48,9075.0,10,42361.0,3,385.0,3249,2020,10,25,3249.0
163,0,2140.42,7,7,82.58,4.03,98705.0,9,98705.0,1,1337.0,2989,2020,10,25,3248.0
167,1,4552.08,4,10,88.97,4.31,87934.0,9,90713.5,3,-100.0,9737,2020,10,25,9737.0
16,1,3497.72,13,11,136.99,0.52,1144.0,9,17673.5,1,1884.0,6904,2020,10,26,6904.0
234,1,9504.9,34,14,110.69,2.32,17829.0,9,17829.0,1,1526.0,6835,2020,10,26,6835.0
447,1,2251.6,1,9,101.21,1.89,30410.0,9,30410.0,3,3504.0,7189,2020,10,26,7189.0
425,1,8098.26,33,4,147.6,1.56,18468.0,9,18564.25,3,2892.0,2130,2020,10,26,2130.0
191,1,5324.97,36,12,131.76,0.3,78407.0,9,42091.0,0,1915.0,6573,2020,10,26,6573.0
266,0,510.22,8,11,64.17,2.43,25820.0,8,25820.0,1,2363.0,5881,2020,10,26,6572.0
220,1,8114.65,46,12,131.6,1.37,35901.0,11,35901.0,0,4546.0,2061,2020,10,26,2061.0
409,1,1422.18,24,7,115.21,1.86,91685.0,9,64333.5,0,1251.0,7645,2020,10,26,7645.0
5,1,803.32,15,8,148.14,4.53,81904.0,9,81904.0,2,377.0,5978,2020,10,26,5978.0
222,1,8697.63,21,13,51.28,4.86,88943.0,9,76609.33333333333,2,4932.0,8281,2020,10,26,8281.0
408,0,2577.41,26,11,85.55,3.2,5588.0,9,42372.25,2,7938.125,9680,2020,10,26,8280.0
14,1,1124.6,46,6,82.77,1.63,93465.0,9,66511.0,0,3897.0,9451,2020,10,26,9451.0
24,1,6478.02,20,12,141.48,2.36,75976.0,10,82001.0,3,4482.0,6699,2020,10,26,6699.0
417,1,6412.67,44,9,117.45,3.01,13831.0,9,13831.0,0,677.0,6202,2020,10,26,6202.0
307,0,1432.74,11,13,130.54,2.86,74849.0,9,74849.0,2,1584.0,4722,2020,10,26,6201.0
286,0,5868.04,35,14,144.49,1.85,81763.0,9,78245.0,1,3432.0,8213,2020,10,26,6200.0
337,1,1399.91,3,9,87.18,1.67,17275.0,9,17275.0,3,2109.0,8902,2020,10,26,8902.0
17,0,8078.76,33,6,105.26,1.2,50846.0,10,71680.0,3,4310.0,8649,2020,10,26,8901.0
466,1,754.88,34,12,135.63,2.55,92512.0,8,59348.0,1,1164.0,3592,2020,10,26,3592.0
442,0,9097.33,14,8,122.9,4.65,45770.0,9,45770.0,3,4802.0,1402,2020,10,26,3591.0
249,1,5670.4,5,4,75.36,1.43,94505.0,9,94505.0,0,3991.0,9920,2020,10,26,9920.0
257,0,8181.62,35,7,106.48,1.87,11516.0,9,44068.5,3,695.0,8247,2020,10,26,9919.0
148,0,4193.45,13,11,132.36,4.41,22737.0,8,22737.0,1,2931.0,509,2020,10,26,9918.0
283,0,1331.04,40,8,98.76,3.42,30935.0,10,30935.0,1,2647.0,7909,2020,10,26,9917.0
318,0,4760.89,31,13,126.6,3.08,21500.0,9,21500.0,2,1780.0,8351,2020,10,27,9916.0
131,1,6020.66,39,10,96.76,4.48,7073.0,9,7073.0,2,3935.0,6293,2020,10,27,6293.0
494,0,3205.99,1,8,121.65,4.13,61545.0,9,46449.66666666666,3,3453.0,565,2020,10,27,6292.0
113,1,9212.36,6,9,124.18,0.1,21113.0,9,21113.0,0,216.0,5122,2020,10,27,5122.0
172,0,8754.22,10,15,103.19,1.44,25106.0,9,25106.0,0,4929.0,5941,2020,10,27,5121.0
232,0,8032.06,29,14,97.71,4.38,57399.0,10,57399.0,0,2576.0,5610,2020,10,27,5120.0
68,0,3105.8,28,9,128.6,4.9,84140.0,10,53862.5,3,3445.0,5390,2020,10,27,5119.0
81,0,7360.92,26,7,131.58,0.65,18631.0,9,18631.0,0,446.0,2659,2020,10,27,5118.0
193,1,5343.61,23,10,56.29,4.41,8913.0,9,28661.0,2,1083.0,2944,2020,10,27,2944.0
430,1,3639.0,46,11,51.73,3.35,53012.0,9,53012.0,0,3902.0,9335,2020,10,27,9335.0
164,1,7121.26,36,8,51.03,0.72,75418.0,10,39820.0,3,3050.0,7955,2020,10,27,7955.0
396,0,9487.2,10,10,71.4,4.63,43562.0,10,43562.0,0,4845.0,1617,2020,10,27,7954.0
90,0,5547.45,36,14,72.15,4.89,90156.0,9,39747.25,3,907.0,5243,2020,10,27,7953.0
69,1,3566.05,12,8,61.54,0.36,21716.0,8,51727.0,1,4928.0,9028,2020,10,27,9028.0
329,1,828.8,17,12,50.17,1.25,50508.0,9,50508.0,0,4276.0,6583,2020,10,27,6583.0
213,1,3455.25,4,9,99.83,2.82,28313.0,9,49968.333333333336,1,623.0,800,2020,10,27,800.0
381,0,1928.71,44,9,128.0,0.52,71165.0,9,71165.0,3,2004.0,4024,2020,10,27,799.0
486,0,5457.33,40,14,61.34,1.22,40472.0,9,44354.333333333336,3,1106.0,1460,2020,10,27,798.0
11,0,8478.73,34,11,58.96,0.89,29670.0,9,59635.5,3,2374.0,2922,2020,10,27,797.0
143,1,8661.9,39,11,53.92,4.76,89150.0,9,89150.0,2,3856.0,2642,2020,10,27,2642.0
289,0,4803.39,16,6,55.26,1.04,99519.0,10,88743.0,0,3217.0,7013,2020,10,27,2641.0
50,1,8871.92,24,9,98.34,4.46,29263.0,10,38853.0,3,2222.0,3864,2020,10,27,3864.0
331,1,9214.56,16,12,89.84,1.95,30998.0,10,52889.0,2,227.0,7274,2020,10,27,7274.0
408,1,2158.94,20,11,85.55,3.2,5588.0,9,42372.25,2,7938.125,9680,2020,10,27,9680.0
11,1,6880.48,19,11,58.96,0.89,29670.0,9,59635.5,3,2374.0,2922,2020,10,28,2922.0
205,0,1682.93,44,8,61.13,3.77,43085.0,9,43085.0,1,4134.0,8924,2020,10,28,2921.0
96,1,5367.24,34,13,140.22,2.15,58799.0,9,26796.666666666668,3,4004.0,1119,2020,10,28,1119.0
461,1,5698.88,21,9,135.42,4.34,48320.0,9,48320.0,1,1058.0,9116,2020,10,28,9116.0
312,1,8073.62,41,14,108.37,4.62,68284.0,9,39481.66666666666,1,4856.0,4327,2020,10,28,4327.0
398,0,4426.13,14,12,71.0,2.72,83333.0,9,83333.0,0,639.0,3911,2020,10,28,4326.0
167,0,1364.9,7,10,122.02,1.29,63282.0,10,60904.5,3,-100.0,9737,2020,10,28,4325.0
392,1,4297.67,11,16,144.88,2.94,21909.0,9,15088.5,3,1307.0,9099,2020,10,28,9099.0
55,0,1126.73,26,9,99.46,1.8,34702.0,9,34702.0,3,1005.0,3476,2020,10,28,9098.0
455,0,4235.06,15,13,109.37,0.69,51404.0,10,31620.5,0,378.0,6547,2020,10,28,9097.0
195,1,1337.25,2,7,55.79,1.7,47381.0,10,59964.0,3,540.0,8951,2020,10,28,8951.0
28,0,8221.89,30,15,87.34,1.96,65489.0,10,65489.0,0,4722.0,9660,2020,10,28,8950.0
163,1,1484.28,1,7,82.58,4.03,98705.0,9,98705.0,1,1337.0,2989,2020,10,28,2989.0
462,1,6750.02,40,9,67.35,2.57,59294.0,9,60204.75,0,4806.0,3952,2020,10,28,3952.0
99,0,4176.15,28,9,129.17,4.94,29236.0,9,29236.0,0,4669.0,3477,2020,10,28,3951.0
354,0,3615.46,17,15,131.32,3.82,42722.0,9,42722.0,1,4129.0,2344,2020,10,28,3950.0
470,1,8937.5,36,10,101.72,0.21,36427.0,9,50992.0,2,2570.0,6128,2020,10,28,6128.0
370,1,2936.75,47,12,105.13,3.61,3027.0,9,18413.666666666668,3,-100.0,917,2020,10,28,917.0
314,0,5303.15,6,11,57.79,4.44,42461.0,10,62395.333333333336,3,3653.0,8467,2020,10,28,916.0
309,1,2708.58,5,9,133.04,1.72,72705.0,9,46017.8,1,194.0,4061,2020,10,28,4061.0
44,1,5286.55,28,9,58.51,4.16,47398.0,8,47398.0,1,3083.0,7857,2020,10,28,7857.0
451,0,8662.0,11,14,73.65,4.73,6816.0,9,10134.333333333334,1,1157.0,7516,2020,10,28,7856.0
84,0,6324.76,35,11,145.43,4.83,60030.0,9,60030.0,2,3637.0,1818,2020,10,28,7855.0
256,0,7096.51,44,8,128.97,4.09,61823.0,9,61588.333333333336,0,4368.0,3221,2020,10,28,7854.0
96,0,8874.13,5,13,140.22,2.15,58799.0,9,26796.666666666668,3,4004.0,1119,2020,10,29,7853.0
260,1,5650.49,15,7,118.36,4.24,67177.0,9,56820.66666666666,1,453.0,1909,2020,10,29,1909.0
49,1,654.53,27,14,62.2,3.74,14328.0,9,47764.75,1,269.0,7647,2020,10,29,7647.0
115,0,8019.07,31,10,77.76,2.16,29414.0,9,29414.0,2,1491.0,7305,2020,10,29,7646.0
290,1,7625.93,36,7,139.07,3.6,31224.0,9,58153.5,1,943.0,7124,2020,10,29,7124.0
473,1,2367.52,16,10,122.17,4.16,81173.0,9,70170.5,1,1796.0,5181,2020,10,29,5181.0
478,1,9606.79,14,7,126.98,4.35,67391.0,9,67391.0,2,1706.0,7017,2020,10,29,7017.0
251,0,9461.59,2,13,53.89,2.51,75122.0,9,59549.66666666666,3,2713.0,3142,2020,10,29,7016.0
465,1,4900.08,5,7,131.79,2.37,68756.0,10,46562.0,2,7938.125,9518,2020,10,29,9518.0
347,1,6312.27,2,16,92.6,2.35,30538.0,10,30538.0,3,4948.0,6720,2020,10,29,6720.0
40,0,9179.44,21,3,115.24,1.17,69929.0,9,69929.0,2,4811.0,9303,2020,10,29,6719.0
419,0,9101.32,41,8,51.02,3.99,86220.0,9,86220.0,2,2089.0,8444,2020,10,29,6718.0
491,0,8681.1,27,14,104.87,4.79,86810.0,9,86810.0,1,-100.0,2499,2020,10,29,6717.0
46,1,8390.98,40,10,56.47,2.29,57255.0,9,32111.0,3,3570.0,4326,2020,10,29,4326.0
361,1,8571.91,31,9,140.89,4.4,77267.0,9,60980.5,2,3028.0,8369,2020,10,29,8369.0
114,0,8548.29,35,12,108.43,4.23,4396.0,10,16637.5,0,2979.0,4628,2020,10,29,8368.0
143,0,2087.77,20,11,53.92,4.76,89150.0,9,89150.0,2,3856.0,2642,2020,10,29,8367.0
16,1,7228.0,15,11,136.99,0.52,1144.0,9,17673.5,1,1884.0,6904,2020,10,29,6904.0
461,0,9637.8,22,9,135.42,4.34,48320.0,9,48320.0,1,1058.0,9116,2020,10,29,6902.0
172,0,2584.91,22,15,103.19,1.44,25106.0,9,25106.0,0,4929.0,5941,2020,10,29,6901.0
72,0,379.04,23,7,135.08,4.79,30683.0,11,30683.0,2,4521.0,1678,2020,10,29,6900.0
491,1,5588.52,42,14,104.87,4.79,86810.0,9,86810.0,1,-100.0,2499,2020,10,29,2499.0
430,1,9425.13,30,11,51.73,3.35,53012.0,9,53012.0,0,3902.0,9335,2020,10,29,9335.0
325,0,1462.26,20,12,102.46,1.0,55282.0,10,27981.5,3,3158.0,3100,2020,10,30,9334.0
150,0,9664.21,1,19,138.31,4.17,1574.0,9,1574.0,0,1769.0,5484,2020,10,30,9333.0
76,1,6571.79,26,11,133.64,0.73,45364.0,10,50748.66666666666,0,3453.0,1807,2020,10,30,1807.0
388,1,2246.53,29,7,69.4,3.05,94272.0,10,59419.5,0,3973.0,5667,2020,10,30,5667.0
160,1,2095.37,27,13,93.52,1.76,16247.0,9,42027.0,2,2945.0,3638,2020,10,30,3638.0
80,1,2868.96,8,5,109.37,0.75,13384.0,9,13384.0,0,4430.0,2723,2020,10,30,2723.0
45,1,983.07,29,10,103.82,1.45,81794.0,10,71649.33333333333,0,7938.125,7340,2020,10,30,7340.0
421,1,2147.04,6,3,88.17,2.98,35788.0,10,35788.0,1,1255.0,5509,2020,10,30,5509.0
156,0,1614.04,2,12,85.7,1.79,28044.0,10,32628.0,0,1568.0,6806,2020,10,30,5508.0
354,0,165.79,10,15,146.79,2.2,17371.0,10,17371.0,1,4129.0,2344,2020,10,30,5507.0
296,1,1120.1,12,8,134.45,1.65,73627.0,9,73627.0,0,1192.0,6299,2020,10,30,6299.0
254,1,3947.94,15,11,136.61,2.67,65767.0,11,50855.5,1,2796.0,1717,2020,10,30,1717.0
321,0,2702.94,44,11,67.12,0.65,14404.0,9,14404.0,0,-100.0,5055,2020,10,30,1716.0
470,1,5840.09,9,10,101.72,0.21,36427.0,9,50992.0,2,2570.0,6128,2020,10,30,6128.0
384,0,8178.63,18,12,104.84,2.37,39859.0,10,39859.0,1,1614.0,2364,2020,10,30,6127.0
65,0,871.39,33,4,125.4,0.73,16129.0,9,16129.0,0,1315.0,7135,2020,10,30,6126.0
424,1,6596.55,10,11,51.03,0.79,74312.0,10,61829.0,2,1380.0,4385,2020,10,30,4385.0
342,1,7082.66,10,13,130.78,2.67,71076.0,10,51157.66666666666,2,4223.0,1741,2020,10,30,1741.0
52,1,9262.75,29,8,57.96,0.34,90480.0,11,53827.8,1,1144.0,6556,2020,10,30,6556.0
33,1,7752.48,28,12,74.98,0.64,81211.0,10,81211.0,1,4720.0,3143,2020,10,30,3143.0
390,1,5798.64,39,14,101.13,2.53,95134.0,9,89029.5,3,244.0,6357,2020,10,30,6357.0
219,1,7571.62,35,10,91.74,0.12,61413.0,10,61413.0,1,464.0,9272,2020,10,30,9272.0
429,1,2927.95,8,5,119.68,1.66,47180.0,10,65705.6,0,3119.0,1099,2020,10,30,1099.0
150,1,1312.46,39,19,138.31,4.17,1574.0,9,1574.0,0,1769.0,5484,2020,10,30,5484.0
57,1,516.22,1,7,58.68,2.86,52347.0,10,28034.0,3,4585.0,6931,2020,10,31,6931.0
316,0,5065.29,8,9,112.48,3.61,86241.0,9,92452.5,2,3897.0,7338,2020,10,31,6930.0
306,1,3363.53,32,8,50.9,4.94,65915.0,9,36560.0,1,1296.0,9789,2020,10,31,9789.0
465,1,1770.05,12,7,131.79,2.37,68756.0,10,46562.0,2,7938.125,9518,2020,10,31,9518.0
382,1,7354.25,23,8,71.53,3.52,78410.0,9,78410.0,2,1965.0,1235,2020,10,31,1235.0
306,1,8503.26,25,8,50.9,4.94,65915.0,9,36560.0,1,1296.0,9789,2020,10,31,9789.0
263,0,1666.8,24,9,103.48,2.16,57924.0,9,57924.0,1,2565.0,9374,2020,10,31,9788.0
408,0,3780.64,8,11,85.55,3.2,5588.0,9,42372.25,2,7938.125,9680,2020,10,31,9787.0
276,0,9602.73,47,12,142.63,1.0,17964.0,8,17964.0,0,263.0,4425,2020,10,31,9786.0
384,1,1190.17,18,12,104.84,2.37,39859.0,10,39859.0,1,1614.0,2364,2020,10,31,2364.0
69,0,3696.66,9,8,78.41,1.55,68752.0,10,68752.0,1,4928.0,9028,2020,10,31,2363.0
176,0,1609.46,12,14,78.88,1.02,59815.0,9,51719.0,2,425.0,9406,2020,10,31,2362.0
400,0,5795.09,15,10,56.63,1.49,9900.0,10,40660.2,3,1198.0,4381,2020,10,31,2361.0
268,1,9353.63,40,10,122.66,1.01,87133.0,10,86157.66666666667,2,1586.0,1606,2020,10,31,1606.0
278,0,6732.38,5,15,61.52,1.83,48074.0,10,48074.0,3,3807.0,3178,2020,10,31,1605.0
476,0,4963.14,25,14,83.36,0.18,53314.0,10,72377.5,0,1626.0,9660,2020,10,31,1604.0
150,0,6279.07,13,19,138.31,4.17,1574.0,9,1574.0,0,1769.0,5484,2020,10,31,1603.0
440,0,4612.74,37,6,117.51,2.32,74424.0,9,51837.0,1,7938.125,4032,2020,10,31,1602.0
95,0,6901.85,26,9,94.76,4.6,78325.0,10,78325.0,3,1095.0,1294,2020,10,31,1601.0
